index	label	text
768	6	"怀特森先生教我们六年级的科学课。第一节课上，他问我们：“谁知道一种叫做凯蒂旺普斯的动物？”同学们面面相觑，就连生物比赛得过奖的比利也都惊奇地瞪大了眼睛。
　　
“噢，没有人知道。”怀特森老师笑了笑，“那是一种夜行兽，在冰川期无法适应环境的变化而绝迹了。”说着，他从讲桌里拿出一件动物头骨，向我们描述起这种动物的特征来。讲完，他把头骨交给前排的同学，让大家轮流观察一下。我们饶有兴趣地传看，记笔记，有的同学还画了图。我心中暗想，这回我遇到一位博学的老师了。
　　
第二天，怀特森老师对上次讲的内容进行了测验，我胸有成竹答好了卷子交给老师。
　　
但是，当试卷发下来的时候，我却惊呆了：我答的每道题旁边都打着大大的红叉。怎么回事？我完完全全是按照老师讲的写的呀！一定有什么地方弄错了。我瞧瞧周围的同学，似乎每一个同学都不及格，比利正气恼地捶桌子呢。发生了什么事？
　　
“很简单，”怀特森老师眼里闪过狡黠的光芒，解释道，“有关凯蒂旺普斯的一切都是我编造的，这种动物从来就没有过。你们笔记里记的都是错的，错的当然就不能得分了。”
　　
“从来没有过？那你那天拿的头骨是怎么回事？”比利问。　
　　
“那件头骨嘛，”怀特森老师笑了，“不过是马的头骨罢了。”
　　
那你为什么要在课堂上郑重其事地讲？为什么还要考试？这种老师算什么老师？一股怒火升上了我的心头，我紧紧抿住嘴唇，控制着自己不嚷出来。教室里响起了不满的议论声。
　　
怀特森老师摆摆手，让大家平静下来：“难道你们自己没有想到吗？既然是‘绝迹’了，我们顶多只能发现它的骨骼化石。而我却向你们描述它的夜间视力、皮毛的颜色，以及许多具体特征，还给它起了个可笑的名字，你们竟一点也没有起疑心，这就是你们不及格的原因。”
　　
怀特森老师说试卷上的分数是要登记在成绩册上的，他也真这么做了。他希望我们从这件事上学到点什么。
　　
上怀特森老师的课，每一节都是不寻常的探索。比如，有一次他说小轿车是活的生物，让我们反驳。我花了整整两天时间写小论文，说明小轿车和生物不一样。他看了后说：“勉强及格，你总算知道了什么是生物，什么不是。”
　　
逐渐地，我们懂得了，书本写的、老师说的，并不是一贯正确的，事实上没有谁是一贯正确的。我们应该时刻保持警惕，用事实、用科学的方法，纠正错误，并且应当有坚持真理的毅力。同学们把这种学习方法称为“新怀疑主义”。
　　
我们把新怀疑主义带进了所有的课堂，给那些不习惯质疑的老师带来了烦恼。每堂课我们都十分注意听讲，有时老师讲着讲着，下面就会有同学清清嗓子，说：“凯蒂旺普斯。”接着他站起来，正视着老师的眼睛，说出怀疑的理由。这样做是很有趣的。当然，多数的时候，我们怀疑错了，但老师在纠正我们的错误时，我们加深了对事物的理解；有时我们的怀疑是正确的，它促使老师也去纠正错误。
　　
并不是所有的人都能认识到这里面的价值。有一次，我把怀特森老师的故事讲给一位邻居听，他惊讶极了：“那位老师不该这样捉弄你们。”我正视着他的眼睛，告诉他：“你错了。”
"
847	6	"莱斯小姐要求全班学生，每个人用一句话来介绍自己的国家，这是每学期开始时的惯例。“我们是一个大家庭！”她说。 
　　
柯妮来自荷兰，她对自己的表达能力总有十足的信心。她站直了说：“在我们那儿，郁金香到处开放。”她的金发闪闪发光。 
　　
柯妮的介绍带着欧美白人的那点幽默，没有人不承认她的介绍很棒。莱斯小姐满意地点了点头。 
　　
“这儿夏天就要来了，可北半球在准备过冬，大家知道，我来自阿拉斯加。”这样介绍自己国家的，是美国男孩蒂姆迪。他是一个坦诚的孩子。 
　　
“活儿干不完，一辈子让人着急不已！”这是日本的铃木一男，他们国家的人从日出忙到日落，连走路的步子都比别人快半拍。日本电影和电视里总有人头攒动的镜头。日本就是这么富起来的吗？可不要让他们都给累死了呀——我在心里祈祷。 
　　
“整个地球上的人都可能穿我们设计的服装。”这是法兰西小姐的介绍。 
　　
“噢，我们有向犹太人道歉的必要，因为他们与其他民族一样，以善于思辨的头脑让世人刮目相看。”这是德国孩子的思考和自豪。 
　　
“金顺玉，你们的国家是不是让眼泪流成了美丽的河？是不是？”调皮的新加坡学生李德远不介绍自己的国家，却点名问起人家。“哈，哈哈……”许多同学都笑了起来。也是，朝鲜人在银幕上几乎总是哭着演完故事的。　
叫金顺玉的女孩子也不示弱，给了他一记回击：“我听说呀，有一个俄罗斯人早上想逛逛新加坡，不料他刚一抬脚，就踏上越南的土地了！” 
　　
“呀，哈，唔……”整个班级像开了锅，大家叽叽喳喳抢着站起来介绍，别提多活跃了。 
　　
我们是一个国际少年班，五十四个孩子来自三十二个国家，其中二十个是我们南非人。莱斯小姐说得很对——“我们是一个大家庭！” 
　　
“家庭成员”的种族不同，文化不同，历史不同，还有信仰不同，喜好也不同。但我们是优秀的。这不，上周末我们还接待了欧洲青年代表团。我们班代表全校！在我们中间，没有一个留级生！ 
　　
“家庭成员”的肤色不同，性格不同，对待事物所持的态度也有不同。你看，又有人接着介绍了。 
　　
“请各位都闭上眼睛，闭上眼睛。闭上了吗？”说话的是女生娜塔莎，“唔——噢，噢，唔——噢，噢。这是北极熊的声音。我们的总统虽然不高大，可他的柔道很棒！”娜塔莎是俄罗斯人，她身材高大，漂亮，就是长得太胖。 
　　
“我想给大家讲一个故事。”这一定是中国孩子江宁，他聪明的脑袋里今天又有一个什么样的故事呢？江宁说：“很久很久以前，东方有一头大狮子，它睡呀，睡呀，睡了上千年。有一天它醒了……”这是一位名人的话，中国的确是一头睡狮，它一旦苏醒必定要震动整个世界。另一个中国孩子站起来，以诗一般的语言作了补充：“有两条河从我母亲身上流过！”莱斯小姐指着那个中国孩子问大家：“知道这两条河流的名字吗？” 
　　
“长江！黄河！”几乎全班同学一起喊，语言清晰，声音洪亮。 
　　
我的心突然一抖。从一开始，我就思考，我将如何介绍我的非洲，我的南非呢？ 
　　
这时，我发现桑巴哈站起来，他的左肩是低了些许，哦，他的脚有点拐拐的，我知道。半晌，他开不了口，为什么？是不是被什么噎住了？他终于开了口：“我们国家还很落后，缺水，奇缺！还有战争！” 
　　
他坐下去时，我发现他的两眼红红的，有一种闪亮的东西。 
　　
现在轮到我了。我站起来，但我没有想好，真的。 
　　
我向左边望望，身边有我一国的同学。我又向右边望望，也有。但我半天张不开口。莱斯小姐鼓励我说：“多列尔，假如没有想好，不要紧，慢慢说。”老师总是如此善解人意。我吐了吐舌头，开始说：“我们的国家，很美。但还有问题，有暴乱，还有种族歧视。前不久，我和母亲上公园，一不小心，我踩着一位白人的脚了。他大骂我‘黑鬼’。我真想狠狠地揍他，可我咬咬牙，忍住了。因为，他同我是一个国家的公民。我想他有一天会醒悟。我是黑皮肤，我也想像一切美丽国家的美丽的公民一样，自由、高昂着头生活。母亲告诉我，南非人也是很美的。我们是黑皮肤，可它是阳光的皮肤！” 
　　
全班同学都静下来，听我的介绍。 
　　
大家屏住了呼吸，甚至憋住了心跳，随即向我报以热烈的掌声。我不禁热泪盈眶。
"
350	1	"蜗牛一家住在小树林的旁边。
春天来了，蜗牛妈妈对小蜗牛说：“孩子，到小树林里去玩吧，小树发芽了。”
小蜗牛爬呀，爬呀，好久才爬回来。它说：“妈妈，小树长满了叶子，碧绿碧绿的，地上还长着许多草莓呢。”
蜗牛妈妈说：“哦，已经是夏天了！快去摘几颗草莓回来。”
小蜗牛爬呀，爬呀，好久才爬回来。它说：“妈妈，草莓没有了，地上长着蘑菇，树叶全变黄了。”
蜗牛妈妈说：“哦，已经是秋天了！快去采几个蘑菇回来。”
小蜗牛爬呀，爬呀，好久才爬回来。它说：“妈妈，蘑菇没有了，地上盖着雪，树叶全掉了。”
蜗牛妈妈说：“哦，已经是冬天了！你就待在家里过冬吧。”
"
793	2	"松鼠和小熊住在一座山上。松鼠住在山顶，小熊住在山脚。山上的小溪往下流，正好从小熊的家门口流过。
松鼠折了一只纸船，放在小溪里。纸船漂哇漂，漂到了小熊家门口。
小熊拿起纸船一看，乐坏了。纸船里放着一个小松果，松果上挂着一张纸条，上面写着：“祝你快乐！”
小熊也想折一只纸船送给松鼠，可是纸船不能漂到山上去。怎么办呢？他想了想，就扎了一只风筝。风筝乘着风，飘哇飘，飘到了松鼠家门口。
松鼠一把抓住风筝的线一看，也乐坏了。风筝上挂着一个草莓，风筝的翅膀上写着：“祝你幸福！”
纸船和风筝让他们俩成了好朋友。
可是有一天，他们俩为了一点小事吵了一架。山顶上再也看不到飘荡的风筝，小溪里再也看不到漂流的纸船了。
小熊很难过。他还是每天扎一只风筝，但是不好意思把风筝放起来，就把风筝挂在高高的树枝上。
松鼠也很难过。他还是每天折一只纸船，他也不好意思把纸船放进小溪，就把纸船放到屋顶上。
过了几天，松鼠再也受不了啦。他在一只折好的纸船上写了一句话：“如果你愿意和好，就放一只风筝吧！”他把这只纸船放进了小溪。
傍晚，松鼠看见一只美丽的风筝朝他飞来，高兴得哭了。他连忙爬上屋顶，取下纸船，把一只只纸船放到小溪里。
"
380	2	"梅兰芳小时候去拜师学艺，师傅说他眼睛没有神儿，不是唱戏的料子。
梅兰芳学艺的决心没有动摇。他常常盯着空中飞翔的鸽子，或者注视水底游动的鱼儿。日子一长，他的双眼渐渐灵活起来。人们都说，梅兰芳的眼睛会说话了。
经过勤学苦练，梅兰芳终于成为世界闻名的京剧大师。
"
326	1	"值日生，做扫除。
洒水，扫地，擦桌子。
"
501	2	"葡萄架下，有一只狐狸。他一会儿转来转去，一会儿跳起来摘葡萄，可是一颗也没摘到。于是，他指着架上的葡萄，说：“这葡萄是酸的，不能吃！”
树上的小松鼠听了，心里想：狐狸很聪明，他说葡萄不能吃，那一定是很酸的。
小松鼠把狐狸说的话告诉了小兔子。小兔子一听，心里想：狐狸和小松鼠都说葡萄是酸的，那一定不能吃！
这时，来了一只小猴子。他望望架上那一串串紫红色的葡萄，迫不及待地爬上葡萄架，摘下一串就要往嘴里送。小兔子连忙说：“不能吃，不能吃，这葡萄是酸的！”
小猴子笑着问：“你吃过吗？”小兔子摇摇头，说：“我没吃过，可是小松鼠说葡萄很酸。”
小猴子又问小松鼠：“你尝过吗？”小松鼠也摇摇头，说：“我没敢尝，狐狸说这葡萄酸得很呢！”
小猴子听了，大口大口地吃起葡萄来。小松鼠和小兔子见他吃得这么开心，也尝了一颗。啊！真甜。
小松鼠和小兔子真不明白，狐狸为什么硬说葡萄是酸的呢？
"
480	4	"公园已经空了，街上万家灯火。看园人的铃声在树丛那头丁零丁零地响着。我怕公园关门，就加快脚步。突然我站住了，仿佛听到矮树丛那边有人在哭。
我走进一条小路——那边有一所白色的小石屋孤立在黑暗中。房子的墙旁站着一个很小的男孩子，七八岁模样，低着头，哭的又响又伤心。
我走过去，招呼他说：
“唉，你怎么了，孩子？”
他马上像听到命令一般，停止了哭泣，抬起头来，朝我望望说：
“没什么。”
怎么没什么？是谁欺负你了？”
“谁也没有欺负我。”
“那你哭什么呢？”
他说话还很困难，还没有咽下所有的眼泪，还在呜咽打噎，吸鼻子。
“走吧，”我对他说，“你瞧，时候已经不早了，公园要关门了。”
我一面说，一面想拉住孩子的手。但是他连忙甩脱了手，说：
“我不能走。”
“怎么？为什么？你怎么了？”
“没什么。”孩子说。
“你怎么——不舒服吗？”
“不，”他说，“我身体好着呢。”
“那你为什么不能走呢？”
“我是哨兵。”他说。
“怎么是哨兵？什么是哨兵？”
“嗨，您怎么——不明白吗？我们在做游戏。”
“那你跟谁在做游戏呀？”
孩子沉默了一会儿，叹了一口气说：
“我不知道。”
老实说，当时我心里想，这个孩子一定有病，他的头脑准有问题。
“你倒说说看，”我对他说，“你在讲什么呀？这是怎么一回事？你在玩，但不知道跟谁玩。”
“是的，”孩子说，“我不知道。我本来坐在凳子上，可是来了几个大孩子，他们说：‘你要玩打仗游戏吗？’我说：‘要。’他们就开始玩，他们对我说：‘你是中士。’其中一个大孩子——他是元帅……他把我拉到这儿来，还说：‘这里是我们的火药库——这座亭子。你做哨兵……你站在这儿，一直等到我来叫你换班。’我说：‘好的。’他又说：‘你要答应，你不走开。’”
“后来呢？”
“后来，我就说：‘我答应——我不走开。’”
“还有呢？”
“还有就是这样。我站着，站着，他们却不来了。”
“噢，”我笑着说，“他们叫你站在这儿好久了吗？”
“那时天还没黑。”
“那么他们在哪儿呢？”
孩子又重重地叹了一口气说：
“我想他们走了。”
“为什么走了？”
“他们忘记了。”
“那你干吗还站在这儿呢？”
“我答应过了……”
我几乎要笑出来，但接着马上省悟过来，觉得一点也不可笑，那孩子是完全对的。
“原来是这么一回事！”我对他说，“现在你这么办呢？”
“我不知道。”孩子一面说，一面又哭了起来。
我很想帮他一点忙。但我能做什么呢？
那些孩子恐怕已经吃过晚饭睡觉了，恐怕已经做到第十个梦了吧。
而人家却在站岗，在黑暗中，而且恐怕还饿着肚子呢……
“你大概要吃些东西吧？”我问他。
“是的，”他说，“要吃。”
“好吧，”我想了想说，“你快跑回家去吃饭，我暂时来替你站岗。”
“嗯，”孩子说，“难道这样行吗？”
“为什么不行？”
“您又不是军人。”
我搔搔后脑，说：“不错，一点办法也没有。我连叫你下班都不成。这只有军人，只有长官才能做……”
这时，我忽然有了一个好主意。我想，既然只有军人能够解除孩子的诺言，叫他离开岗位，那有什么难处呢？就是说，只要去找一个军人来就行了。
我对孩子没说别的，只说了一句“你等一等”，立刻就朝出口处跑去……
大门还没有关上，看园人还在公园最远的角落里走着，摇着铃。
我站在门口，等待着，看有没有什么军人走过，不论是一个红军中尉或普通兵士。可是，倒霉，街上连一个军人也看不到。
我怅怅地正想回到公园里去，忽然看到街角的电车站上有一顶指挥员的保护色军帽，上面有一条骑兵的蓝色帽圈。有生以来我恐怕从来没有像现在这样快乐。我一口气朝电车站跑去。还没有跑到，忽然看见：有一辆电车开进车站，那个智慧员，年轻的骑兵少校，跟别的乘客一样正预备挤上车去。
我气喘吁吁地跑到他的跟前，一把抓住了他的手臂，叫道：“少校同志！等一等！等一等！少校同志！”
他回过头来，惊奇地朝我望望，说：
“什么事？”
“是这么一回事……”我急促地说起来。
指挥员翻着白眼，吃惊地朝我望望。大概他也以为这个人又病，我的头脑有问题吧。
“那关我什么事？”他说。
那辆电车开走了，他气冲冲地望着我。
不过，等我比较详细地给他解释是怎么一回事以后，他就不加考虑地马上说：“走吧，走吧。当然应该。您为什么不立刻对我说清楚呢？”
当我们走到公园的时候，看园人正要锁大门。我请求他再等几分钟，我说有一个孩子留在公园里。我跟少校就跑到了公园深处。
在黑暗中，我们好不容易找到那座白亭子。孩子仍旧站在老地方，仍旧在哭，不过哭得很轻。我叫了她一声。他快乐极了，快乐得甚至叫出声来。我说：“你瞧，我把长官带来了。”
一看到指挥员，孩子马上立正，挺起胸膛，个子像是高了几厘米。
“哨兵同志，”指挥员对他说，“您是哪一级的？”
“我是中士。”孩子说。
“中士同志，我命令您离开岗位。”
孩子沉默了一会儿，吸了吸鼻子说：
“那您是什么级呢？我看不清您有几颗星……”
“我是少校。”指挥员说。
于是孩子就把一只手举到浅灰色帽檐旁，说：“是，少校同志。遵命离开岗位。”
他说得那么响亮，那么老练，我们两人都忍不住哈哈大笑。
孩子也轻松快乐地笑了起来
我们三人一起走出公园。看园人在锁孔里转动了几下钥匙，大门就关上了。
"
923	3	"图画中的这个人是潜入神秘的海底世界的潜水员。他穿的衣服很特殊，为了能在水下呼吸和迅速游动，大多数潜水员都穿这种衣服。
他们的头盔和潜水衣是连在一起的，头盔的面罩上有一块透明的圆玻璃镜。这样，他们在水下就能看东西了。
潜水员的背上背着一个氧气瓶，氧气通过瓶上的一根管子输送到潜水员的头盔里。
他穿的特制橡皮衣服，能把自己的身体与寒冷的海水隔开，起保暖的作用。
脚本上那双长长的、扁平的橡皮鞋子叫“脚蹼”，它和青蛙、鸭子的脚蹼很相像，穿上它可以帮助潜水员游得快一些。
如果你是个潜水员，你想在水下干些什么呢？
也许你要带上水下照相机，去拍摄那些人们从未见过的美丽的鱼：金色的，蓝色的，红色的，长着斑马条纹的，带着长颈鹿花斑的……各色各样的鱼，还有弯弯曲曲、随波漂动的海草。
也许你想潜入海盗船沉没的地方，去寻找那传说中的珍宝。
也有的人潜入海底，只是为了欣赏神奇美妙的海底世界——那里简直就是神仙的世界。
其实，潜水员能做很多重要的工作，勘探海底地形，调查海底资源，铺设海底电缆，协助打捞海底沉船……他们的工作神奇有趣，辛苦而有价值。
你想学做一名潜水员吗？等你长大，通过游泳测验，就可以学习潜水了。开始，你可能只是戴上潜水镜潜泳，你头一次探险的地方也许只是游泳池底。
学会了怎样用潜水镜以后，你就可以背上氧气瓶穿上脚蹼，在小湖或江河里，一边蹬水悠闲地游来游去，一边观察水底。
经过多次练习以后，你就可以穿上潜水服，成为一个真正的潜水员，从小船上跳入大海，去领略那奇妙的海底世界。
"
934	5	"相传在远古的时候，天上突然出现了十个太阳，直晒得大地冒烟，老百姓实在无法生活下去了。有一个力大无比的英雄名叫后羿，他决心为老百姓解除这个苦难。后羿登上昆仑山顶，运足气力，拉满神弓，“嗖——嗖——嗖——”一口气射下了九个太阳。他对天上最后一个太阳说：“从今以后，你每天必须按时升起，按时落下，为民造福！”
后羿为老百姓除了害，大伙儿都很敬重他。很多人拜他为师，跟他学习武艺。有个叫逢蒙的，为人奸诈贪婪，也随着众人拜在后羿的门下。
后羿的妻子嫦娥，是个美丽善良的女子。她经常接济生活贫苦的乡亲，乡亲们都非常喜欢她。一天，昆仑山上的西王母送给后羿一丸仙药。据说，人吃了这种药，不但能长生不老，还可以升天成仙哩。可是，后羿不愿意离开嫦娥，就让她将仙药藏在百宝匣里。
这件事不知怎么被逢蒙知道了，他一心想把后羿的仙药弄到手。八月十五这天清晨，后羿要带弟子出门去，逢蒙假装生病，留了下来。到了晚上，逢蒙手提宝剑，迫不及待地闯进后羿家里，威逼嫦娥把仙药交出来。嫦娥心里想，让这样的人吃了长生不老药，不是要害更多的人吗？于是，她便机智地与逢蒙周旋。逢蒙见嫦娥不肯交出仙药，就翻箱倒柜，四处搜寻。眼看就要搜到百宝匣了，嫦娥疾步向前，取出仙药，一口吞了下去。
嫦娥吃了仙药，突然飘飘悠悠地飞了起来。她飞出了窗子，飞过了洒满银辉的郊野，越飞越高。碧蓝碧蓝的夜空挂着一轮明月，嫦娥一直朝着月亮飞去。
后羿外出回来，不见了妻子嫦娥。他焦急地冲出门外，只见皓月当空，圆圆的月亮上树影婆娑，一只玉兔在树下跳来跳去。啊！妻子正站在一棵桂树旁深情地凝望着自己呢。“嫦娥！嫦娥！”后羿连声呼唤，不顾一切地朝着月亮追去。可是他向前追三步，月亮就向后退三步，怎么也追不上。
乡亲们很想念好心的嫦娥，在院子里摆上嫦娥平日爱吃的食品，遥遥地为她祝福。从此以后，每年八月十五，就成了人们企盼团圆的中秋佳节。
"
672	5	"被誉为“天下第一奇山”的黄山，以奇松、怪石、云海、温泉“四绝”闻名于世，而人们对黄山奇松，更是情有独钟。山顶上，陡崖边，处处都有它们潇洒、挺秀的身影。
黄山最妙的观松处，当然是曾被徐霞客称为“黄山绝胜处”的玉屏楼了。楼前悬崖上有“迎客”“陪客”“送客”三大名松。迎客松姿态优美，枝干遒劲，虽然饱经风霜，却仍然郁郁苍苍，充满生机。它有一丛青翠的枝干斜伸出去，如同好客的主人伸出手臂，热情地欢迎宾客的到来。如今，这棵迎客松已经成为黄山奇松的代表，乃至整个黄山的象征了。陪客松正对玉屏楼，如同一个绿色的巨人站在那儿，在陪同游人观赏美丽的黄山风光。送客松姿态独特，枝干盘曲，游人把它比作“天然盆景”。它向山下伸出长长的“手臂”，好像在跟游客依依不舍地告别。
黄山松千姿百态。它们或屹立，或斜出，或弯曲；或仰，或俯，或卧；有的状如黑虎，有的形似孔雀……它们装点着黄山，使得黄山更加神奇，更加秀美。
"
265	6	"李比希是德国化学家。还在上小学的时候，他就立志做一名化学家。因为从小心里就有一团理想之火，所以他学习非常自觉。他十九岁完成学业，并得到了博士学位；二十三岁就做了化学教授。
　　
李比希曾经试着把海藻烧成灰，用热水浸泡，再往里面通氯气，这样就能提取出海藻里面的碘。但是他发现，在剩余的残渣底部，沉淀着一层褐色的液体，收集起这些液体，会闻到一股刺鼻的臭味。他重复做这个实验，都得到了同样的结果。这种液体是什么呢？
　　
李比希想，这些液体是通了氯气后得到的，说明氯气和海藻中的碘起了化学反应，生成了氯化碘。于是，他在盛着这些液体的瓶子上贴了一个标签，上面写着“氯化碘”。
　　
几年后，李比希看到了一篇论文——《海藻中的新元素》，他屏着呼吸，细细地阅读，读完懊悔莫及。原来，论文的作者，法国的青年波拉德也做了和李比希同样的实验，也发现了那种褐色的液体。和李比希不同的是，波拉德没有中止实验，他继续深入研究这褐色的液体有什么样的性质，与当时已经发现的元素有什么异同。最后，他判断，这是一种还未发现的新元素。波拉德为它起名“盐水”。波拉德把自己的发现通知了巴黎科学院，科学院把这个新元素改名为“溴”。《海藻中的新元素》就是关于溴的论文。
　　
这件事，深深地教育了李比希。他把那张“氯化碘”的标签从瓶子上小心翼翼地揭下来，装在镜框里，挂在床头，不但自己天天看，还经常让朋友们看。后来，他在自传中写道：“从那以后，除非有非常可靠的实验作根据，我再也不凭空地自造理论了。”
　　
从此，李比希更认真、更严谨地从事研究工作。有一次，他到一家化工厂考察。当时工厂正在生产名叫“柏林蓝”的绘画颜料。工人们把溶液倒入大铁锅，然后一边加热，一边用铁棒搅拌，发出很大的响声。李比希看到工人们搅拌非常吃力，就问工人：“为什么要这样用力呢？”一位工长告诉他：“搅拌的响声越大，柏林蓝的质量就越高。”
　　
李比希没有放过这个问题，他反复思考：搅拌的声音和颜料的质量有什么关系呢？回去以后，他就动手实验，最后查出了原因。他写信告诉那家工厂：“用铁棒在铁锅里搅拌，发出响声，实际上是使铁棒和铁锅摩擦，磨下一些铁屑，铁屑与溶液化合，提高了柏林蓝的质量。如果能在溶液中加入一些含铁的物质，不必用力磨蹭铁锅，也会提高柏林蓝的质量。”
　　
那家工厂按照李比希的话去做，果然提高了颜料的质量，还减轻了工人的劳动强度。
　　
李比希接受教训后，善于在异常现象中发现问题，又能通过实验找出解决问题的途径，所以成为化学史上的巨人。
"
999	5	"最初有文字的时候，人们是在兽骨、龟甲等平整的东西上用刀刻字，或用有颜色的矿石画字。直到东汉蔡伦改进了造纸技术，造纸变得比较容易了，人们才开始在纸上写字。中间那么长的时间，在什么东西上写字呢？聪明的古人想到了竹子和木头。其中，用得较多的是竹子。人们把竹子剖成同样长、宽、厚的细长条把竹条外面绿色的薄皮刮去，在上下的位置分别削出三角形的小缺口，然后放在火上烤，烤到竹条的“汗”全都出干了（湿的竹条容易被虫蛀，还容易变形），再用结实的绳子绕过一个个小缺口，把竹条连缀成一块块大竹片，就可以在上面写字了。一篇文章写在一大块竹片上，卷起来捆好，就是一“册”。看看“册”字的甲骨文和金文字形，你一定明白了吧？想想我们现在常用的“画册”“史册”“一册书”等词语，你对它们的理解是不是更深了？
再看这三个字形，第一个是两只手恭恭敬敬地捧着“册”；第二个字中，六形是个底座，其中上面是搁板，下面是支撑它的脚，册”被庄重地安放在底座上；第三个字形，是两只手捧着“册”将它陈放在底座上。这就是“典”字。“典”是重要的、特殊保存的、作为典范来遵守的文册，所以要恭敬地存放在特殊的地方。“字典”“词典”的意思就是从这里引申出来的。
在竹、木上写字，写错了怎么办？你一定猜到了吧一一用刀削去错字重写。古汉语中的“删削文字”，指的就是修改文章。现在，当老师帮你“删改”作文时，你明白“删”为什么是立刀旁了吧？
"
984	3	"驻守在戈壁滩上，举目是无边的沙海，脚下是漫滩的碎石。战士们休息的时候，常常随手拣几块可心的石头，积聚多了，还要举行“赛石会”。经过几次比赛，我也成了石头迷。
一个初夏的早晨，姗姗来迟的春雨洗润了戈壁滩。这正是拣石头的好机会，我背起挎包出了营房。
雨后大漠，风清气爽，哨所前面那一排排白杨显得更加挺拔、繁茂。瑰丽的朝霞倾泻在戈壁滩上，裸露在黄沙上的石头闪着珠光玉彩。我俯身打量这些散落满地的小精灵，把可心的一颗颗拣起来。
“丁冬”的驼铃声伴来了拉水的勒勒车，赶车的是个小姑娘。她看见我背着满挎包的石头，就邀我去珍珠泉，说经那里泉水洗过的石头会特别清亮。
我们来到珍珠泉，小姑娘帮我舀起泉水清洗拣来的石头。忽然，她惊叫起来：“雄鸡！这块石头像雄鸡！”我接过来一看，真是块像雄鸡的石头。我注视了一会儿，忽然又觉得它很像祖国版图的形状，不禁喊出来：“它像中国，就该叫‘中国石’！”
“中国石？”小姑娘吃惊地看着我。我说：“老师常讲，我们祖国的版图像一只傲然挺立的雄鸡，这块石头不正是这样吗？”
这块“中国石”有拳头大小，黄白色，不仅整体酷似祖国版图，连表面皱痕的起伏也与大陆地貌相似。小姑娘在它上面找到了天山、祁连山、吐鲁番盆地，我找到了长江、黄河、大兴安岭。我们俩都很高兴，又挑选了一些石粒，让“台湾”“海南”等岛屿依偎着“祖国”。
回到哨所，大伙争相观看“中国石”。为了保存好这块石头，连长拿出了自己装军功章的盒子，文书在上面工工整整地写了“中国石”三个金字。他们嘱咐我一定要精心保管，千万别摔坏了，弄丢了。
在以后的赛石会上，“中国石”屡屡夺魁，赢得了“最佳宝石”的盛誉。大家都把“中国石”奉为至宝，寂寞的时候，捧着它看看，心里感到温暖；劳累的时候，捧着它看看，就忘记了劳累。每逢假日，连里让我把它放在俱乐部里展览，战友们都说戈壁滩虽然艰苦，可苦中有乐，因为我们在“祖国”身边，祖国在我们心中。
"
